predictor,response
760.0635726,1
348.5763553,0
162.5957715,0
458.0506973,1
814.0313809,1
672.4720474,1
223.2208024,0
540.2359876,1
802.9519103,1
594.0411459,1
567.9529079,1
0.057626283,0
393.3275538,1
627.8893705,1
939.1647337,1
969.7231362,1
124.6050817,0
150.4189337,0
597.0607828,1
672.3106243,1
717.9840133,1
584.6484355,1
287.7789787,0
557.7399002,1
220.3399662,0
30.98929231,0
901.4185669,1
414.7201825,1
348.5106458,0
716.74909,1
198.6815955,0
354.5836564,0
819.4372477,1
973.8395084,1
804.3247284,1
698.8310146,1
173.0658917,0
780.9244324,1
128.7485524,0
913.5156444,1
98.0939772,0
94.51483306,0
278.9814831,0
838.3418892,1
313.9866923,0
136.8149321,0
878.4099019,1
472.0426565,1
50.21260399,0
283.6162364,0
353.0701501,0
441.7919719,1
213.8073652,0
298.5527439,0
608.9796945,1
291.9438891,0
247.1074434,0
199.5709795,0
9.190123295,0
184.2401687,0
206.7564724,0
754.3798154,1
257.3595531,0
900.5399575,1
35.85006739,0
784.0821762,1
981.2781315,1
491.9517012,1
303.0232799,0
918.2004135,1
937.1892882,1
177.9639011,0
403.4038002,1
344.429516,0
677.0413078,1
940.5186055,1
340.6411526,0
300.0161101,0
970.9057526,1
311.9482128,0
270.6403816,0
456.9903743,1
611.8743762,1
942.6322852,1
275.7041906,0
473.7158699,1
748.654075,1
809.6676557,1
896.399911,1
597.7716655,1
232.3237751,0
381.0419622,1
665.6248837,1
837.2532057,1
670.8127316,1
322.1478539,0
41.68373183,0
15.72998753,0
341.0201271,0
571.2995143,1
743.8756707,1
620.1434147,1
382.2566471,1
379.2537313,1
950.2933458,1
525.4088053,1
151.5152419,0
963.3201805,1
463.3823275,1
355.8644671,0
877.0790126,1
484.0793048,1
763.1568031,1
2.679366851,0
758.9080874,1
354.5253228,0
534.1267644,1
407.2189615,1
975.2180097,1
385.9720933,1
864.085837,1
940.2810482,1
949.0083295,1
508.7545761,1
261.8495347,0
491.9861041,1
182.0133282,0
801.4440013,1
496.756868,1
109.9875998,0
650.2830433,1
409.2724121,1
790.5450787,1
514.4202567,1
652.5450931,1
995.8316425,1
61.38922321,0
183.1810856,0
587.7093417,1
756.415877,1
963.9564685,1
831.1921833,1
549.6260996,1
265.1927895,0
713.7813994,1
687.3459506,1
355.6800592,0
353.7644891,0
577.7436546,1
804.0304789,1
836.6207269,1
591.5581204,1
696.1357121,1
730.2682402,1
784.2249372,1
22.01795159,0
377.1395511,0
532.1300167,1
937.3724412,1
615.2293021,1
98.95653417,0
286.5950479,0
301.1658657,0
31.42564744,0
627.0266438,1
433.4642233,1
193.4045039,0
439.6374749,1
405.1533665,1
528.684936,1
969.2623904,1
137.9243671,0
311.3996363,0
308.6751276,0
498.2984166,1
351.8709338,0
688.155202,1
907.4814636,1
697.5529336,1
516.1979008,1
312.088971,0
723.5677128,1
747.6651135,1
