"","temperature","Individuals"
"629",14.0428120316938,20
"630",-1.62686943775043,15
"631",10.202200692147,20
"632",19.97252234607,9
"633",9.47694669477642,18
"634",7.44962795171887,20
"635",5.84452468785457,2
"636",-1.11166955437511,2
"637",18.3215327723883,12
"638",16.0675151320174,20
"639",15.6500216387212,20
"640",-3.67903891135938,0
"641",14.026779953856,20
"642",-3.08103679679334,19
"643",3.91491054208018,19
"644",7.05717725679278,20
"645",6.53722750605084,0
"646",14.2337781540118,14
"647",10.1362710748799,20
"648",-0.835147111210972,9
"649",4.83704417012632,0
"650",3.35895710624754,4
"651",1.31692879833281,20
"652",7.28338286164217,20
"653",13.104632711038,20
"654",6.90986955771223,0
"655",11.391297156224,11
"656",-0.409989531617612,0
"657",3.82406338932924,20
"658",10.8128381299321,20
"659",18.0458025762346,1
"660",14.5176348148379,20
"661",17.8387972747441,0
"662",-4.93231326225214,1
"663",17.2456093411893,20
"664",14.0402372158132,5
"665",-2.54840229870752,20
"666",8.78427575691603,0
"667",5.95458838390186,20
"668",4.65465236222371,20
"669",9.09240874927491,18
"670",16.4902406965848,20
"671",0.511631298577413,18
"672",15.6503995228559,16
"673",2.43132489151321,20
"674",15.0918850779999,8
"675",4.08333034603857,8
"676",-1.91086392849684,20
"677",9.91739259799942,0
"678",15.8743603143375,20
"679",5.0941403536126,1
"680",-2.26732143317349,20
"681",17.2075871599372,20
"682",9.61717105121352,20
"683",-4.22792867291719,0
"684",14.3446863966528,20
"685",14.6880282775965,0
"686",3.71842642663978,20
"687",15.2771101845428,20
"688",9.44834300782531,20
"689",1.466914631892,0
"690",17.6344830240123,20
"691",8.37742678588256,20
"692",1.55633255373687,0
"693",10.4309078352526,20
"694",13.2616841746494,2
"695",14.9794871616177,3
"696",18.1688697356731,20
"697",7.59286404238082,20
"698",17.3369420331437,20
"699",3.16754892584868,0
"700",15.945483376272,0
"701",11.9659405073617,18
"702",8.95011537824757,0
"703",-1.0142380441539,9
"704",19.2643493693322,0
"705",18.332934564678,0
"706",-0.793437637621537,6
"707",7.89409630699083,20
"708",4.17279393761419,20
"709",-3.0750931717921,20
"710",1.74080863245763,0
"711",14.1748427401762,20
"712",4.20463647926226,20
"713",6.69081153348088,0
"714",12.7862003620248,20
"715",-1.28585390746593,0
"716",15.7510659995023,0
"717",-3.08149403543212,20
"718",7.34704976086505,7
"719",-4.97566262609325,0
"720",12.6614687545225,20
"721",-3.96761541604064,11
"722",-3.7932259158697,3
"723",-0.115834038006142,0
"724",-4.64158849907108,20
"725",14.3796053004917,20
"726",-3.65951552637853,20
"727",0.439185508294031,20
"728",5.72846071328968,0
"729",-2.34208445297554,0
"730",18.6790392256808,20
"731",2.1978886902798,0
"732",10.5001145787537,20
"733",8.83739489829168,5
"734",1.24461162951775,0
"735",-2.07906573312357,0
"736",15.3570961370133,20
"737",-1.36658061062917,20
"738",1.26525018014945,18
"739",15.3835414722562,1
"740",8.94935027929023,11
"741",0.560648103710264,0
"742",2.80817069462501,20
"743",7.3047255910933,20
"744",2.46808666735888,20
"745",13.4507482335903,0
"746",15.6526708323509,0
"747",18.6486306646839,20
"748",-2.8786016756203,20
"749",17.8908314951696,20
"750",19.1166113875806,20
"751",6.98041871539317,20
"752",-1.83362916111946,20
"753",12.6363580452744,8
"754",17.848924639402,12
"755",6.59321406739764,20
"756",14.0663294808473,2
"757",-3.54385138605721,11
"758",2.99773005419411,17
"759",17.0380153215956,20
"760",14.7679462318774,20
"761",10.2031283709221,20
"762",-3.3503281371668,20
"763",0.228784552309662,0
"764",17.2144247440156,0
"765",5.43641046271659,0
"766",-4.64439020841382,20
"767",9.58677882910706,2
"768",0.979448748985305,9
"769",18.3243243827019,0
"770",6.37282126583159,20
"771",9.15795998182148,14
"772",-1.24316139961593,0
"773",18.3847799303476,20
"774",-4.62021944811568,20
"775",13.6816481116693,13
"776",-0.813784335041419,19
"777",1.1727205698844,20
"778",0.115593766095117,20
"779",-2.4696219607722,0
"780",7.16511970269494,0
"781",-1.24993507750332,0
"782",12.7667175652459,20
"783",-2.02773110475391,20
"784",18.8566785003059,5
"785",12.9692506440915,20
"786",13.5137172346003,0
"787",14.6674751583487,20
"788",13.3750610565767,20
"789",17.8371852601413,0
"790",15.605750544928,20
"791",-2.37775812973268,0
"792",1.87538412748836,13
"793",12.5246942439117,20
"794",6.47344665369019,20
"795",-3.02977827494033,1
"796",16.9596188981086,20
"797",8.0190034979023,19
"798",17.6987972506322,0
"799",11.2607344042044,20
"800",15.2560396457557,20
"801",3.93854501773603,0
"802",-3.47450598026626,20
"803",14.8252991889603,20
"804",1.29630442708731,0
"805",8.74540769029409,20
"806",15.5062300490681,19
"807",12.4117081216536,0
"808",12.1970633615274,0
"809",-0.791855570860207,20
"810",11.9257014640607,20
"811",-4.08053693943657,20
"812",18.7554323743097,20
"813",8.69841819396242,1
"814",12.600443813717,1
"815",9.21568252844736,13
"816",7.84309241455048,20
"817",9.4655174750369,0
"818",11.6292134439573,0
"819",13.6937215155922,0
"820",10.6287381483708,0
"821",14.9520319059957,0
"822",0.798479670193046,0
"823",18.3324181113858,20
"824",1.69882854563184,2
"825",19.0387688798364,16
"826",4.05758838052861,1
"827",4.50520397746004,20
"828",12.4430474638939,4
"829",9.01108350837603,16
"830",0.0492894777562469,15
"831",-4.68962238053791,20
"832",3.58576993923634,20
"833",8.83255789405666,0
"834",1.82613129611127,20
"835",15.0613741995767,2
"836",4.81635934440419,19
"837",6.43414577818476,17
"838",-0.986873196670786,20
"839",18.1124762096442,18
"840",3.076523715863,20
"841",-1.89124076394364,0
"842",18.91311066458,0
"843",13.3447908610106,0
"844",3.35141721763648,20
"845",-3.65870900102891,20
"846",15.5943636887241,0
"847",-4.14327867445536,20
"848",10.6862018397078,0
"849",9.37421044101939,18
"850",15.3745746577624,20
"851",17.6957748353016,20
"852",2.69330983166583,3
"853",3.26100280391984,20
"854",-4.02066052891314,20
"855",-3.01894022966735,18
"856",14.2571540595964,0
"857",-3.58321741921827,20
"858",1.12867204472423,18
"859",9.03495709528215,20
"860",7.70531141781248,20
"861",7.51672334619798,20
"862",15.435100607574,20
"863",4.09072342910804,2
"864",0.417713086353615,20
"865",4.27257093135267,20
"866",9.2276618105825,20
"867",-3.99592679576017,3
"868",9.29092494654469,20
"869",1.77484389161691,3
"870",1.70376969501376,20
"871",-4.71932393382303,19
"872",12.6888305635657,0
"873",8.48652995657176,2
"874",9.74812654196285,3
"875",7.71677297190763,9
"876",-1.30336711416021,0
"877",2.59633399429731,20
"878",-2.65840221662074,0
"879",11.801948286593,1
"880",2.11740009137429,20
"881",-3.43667878885753,0
"882",-0.166376326233149,20
"883",-3.27321734046564,3
"884",13.2084992411546,0
"885",0.6435021746438,20
"886",8.61894736764953,20
"887",5.99586468772031,0
"888",6.08758619520813,19
"889",-2.21662792144343,12
"890",12.0646989136003,11
"891",2.14021132444032,10
"892",1.20990379829891,9
"893",13.170725449454,0
"894",19.7993854049128,0
"895",17.9593201540411,20
"896",15.9149408503436,0
"897",4.1848591575399,0
"898",-4.05958684394136,0
"899",5.2409845450893,0
"900",8.1264143565204,20
"901",0.269500601571053,20
"902",12.9546226048842,8
"903",7.45087380520999,0
"904",1.90612062462606,20
"905",19.348820472369,20
"906",-0.70205679628998,2
"907",8.52160893729888,20
"908",-0.654773770365864,0
"909",2.85175242344849,20
"910",14.4498640950769,20
"911",6.2941061554011,19
"912",10.7679889234714,3
"913",2.75189053965732,20
"914",15.6583997351117,20
"915",7.55791999865323,20
"916",1.17558250087313,20
"917",5.8344437321648,20
"918",8.26226549572311,20
"919",-3.57241698773578,16
"920",19.0168296091724,0
"921",15.9455213858746,20
"922",15.0795914628543,20
"923",9.04074329184368,20
"924",10.3215444239322,20
"925",0.341498577035964,20
"926",-3.73043576953933,20
"927",1.12366274581291,20
"928",18.1392930611037,20
"929",19.4449276651721,20
"930",-3.88673797831871,0
"931",19.8109273146838,0
"932",13.517351365881,20
"933",8.3320723194629,0
"934",-4.87289843265899,0
"935",-2.00853559188545,20
"936",4.75373359397054,20
"937",9.7234013362322,20
"938",11.160826763371,20
"939",15.2560259494931,0
"940",11.703228559345,12
"941",-3.27398509369232,0
"942",-4.83533276244998,15
"943",13.5417185886763,20
"944",10.0116336240899,1
"945",7.67925688880496,1
"946",-4.85487535595894,8
"947",-1.26623176736757,0
"948",17.4392589763738,20
"949",1.39431425952353,18
"950",17.4608249845915,0
"951",9.03437301632948,20
"952",16.0152921965346,0
"953",-2.20512557541952,0
"954",19.9893497908488,14
"955",-1.20434273965657,20
"956",17.3303910694085,20
"957",3.10882813530043,20
"958",16.7813942290377,0
"959",2.06800348125398,20
"960",15.3114859410562,6
"961",14.8108206677716,0
"962",16.9828935689293,17
"963",13.1771050498355,20
"964",16.3461449602619,0
"965",13.9822759013623,20
"966",16.9923192053102,0
"967",14.4564955949318,0
"968",6.11040005926043,20
"969",19.869750556536,20
"970",7.61260556639172,20
"971",1.19342749705538,20
"972",-1.95203908486292,0
"973",5.47080887947232,0
"974",-3.47228462458588,16
"975",18.3643458748702,20
"976",-1.0338597826194,20
"977",15.2297383919358,0
"978",-0.176405174424872,20
"979",10.6520514166914,1
"980",-0.0512708048336208,1
"981",18.3211857732385,20
"982",-2.62848121463321,20
"983",2.67536856001243,20
"984",0.505834554787725,0
"985",0.35939036635682,0
"986",7.59692593594082,14
"987",0.401696439366788,20
"988",16.5721317508724,20
"989",8.16603022860363,20
"990",16.7935577558819,0
"991",6.58689961303025,20
"992",7.85560370306484,20
"993",11.9840682996437,8
"994",-2.44692039093934,20
"995",16.9091332925018,0
"996",8.5081690386869,13
"997",-4.96596640557982,20
"998",12.3523358185776,0
"999",12.8407795028761,7
"1000",17.0332593133207,0
