"","predictor","response"
"184",26.5017806086689,65
"185",59.4343194039539,39
"186",48.1289800489321,46
"187",26.503273146227,63
"188",56.4590434776619,58
"189",91.3188223028556,50
"190",90.1874389499426,50
"191",27.4166621500626,66
"192",32.1482756407931,63
"193",98.5640884377062,57
"194",61.9993310188875,70
"195",93.7314089154825,55
"196",46.6532702324912,56
"197",40.6832593260333,39
"198",65.9230324206874,58
"199",15.2346616843715,70
"200",57.2867058217525,47
"201",23.8726026844233,71
"202",96.2358936434612,49
"203",60.1365725975484,57
"204",51.5029727248475,56
"205",40.2573342202231,54
"206",88.0246541230008,50
"207",36.4091864787042,64
"208",28.8239280693233,56
"209",17.0645235106349,59
"210",17.2171746380627,66
"211",48.204260552302,59
"212",25.2964928513393,64
"213",21.625478961505,47
"214",67.4376388080418,47
"215",4.76636274252087,84
"216",70.0853087473661,50
"217",35.1888638455421,51
"218",40.8943997928873,43
"219",82.0951323956251,52
"220",91.8857348151505,46
"221",28.2528330106288,60
"222",96.1104793706909,63
"223",72.8394428268075,52
"224",68.6375082004815,50
"225",5.28439427725971,67
"226",39.5220134640113,62
"227",47.7845379849896,61
"228",56.025326368399,53
"229",69.8261594865471,44
"230",91.5683538420126,58
"231",61.8351227371022,39
"232",42.8421508753672,75
"233",54.208036721684,44
"234",5.8478488586843,78
"235",26.0856857057661,61
"236",39.7151953307912,54
"237",19.7744736680761,70
"238",83.192756283097,53
"239",15.2887222822756,51
"240",80.3418542025611,56
"241",54.6826156554744,56
"242",66.2317642010748,48
"243",17.1698493883014,48
"244",63.3055359823629,55
"245",31.1869746772572,58
"246",72.4554346408695,51
"247",39.8939824663103,72
"248",96.9356411136687,52
"249",96.7398370616138,49
"250",72.6702539017424,61
"251",25.7216746453196,67
"252",22.1787934657186,53
"253",59.3045651679859,59
"254",26.7521432135254,57
"255",53.1070398865268,63
"256",78.5291671287268,45
"257",16.8060810538009,69
"258",40.4399181017652,63
"259",47.1576277632266,66
"260",86.8106806883588,62
"261",92.57079558447,59
"262",88.197755930014,41
"263",67.4186842516065,50
"264",95.0166979338974,51
"265",51.6444894252345,63
"266",57.6519021298736,59
"267",33.6331205908209,43
"268",34.732463140972,63
"269",2.00243005529046,95
"270",50.2813045633957,53
"271",87.1043413644657,53
"272",0.630078394897282,78
"273",7.20571239944547,72
"274",16.4211224997416,65
"275",77.0334074273705,47
"276",73.5184305813164,71
"277",97.1875635674223,47
"278",46.6472376836464,56
"279",7.43845133110881,83
"280",64.8818124318495,42
"281",75.8593169506639,59
"282",13.7106081005186,77
"283",39.6584594622254,56
"284",22.4985329201445,64
"285",5.79585605300963,70
"286",39.5892688306049,63
"287",6.49282999802381,60
"288",22.5886432919651,62
"289",5.462910910137,59
"290",67.0282039558515,50
"291",29.7741782618687,58
"292",10.0721582304686,56
"293",7.19040972180665,70
"294",88.0440568784252,41
"295",75.4247402073815,54
"296",81.6605887608603,45
"297",98.2140373671427,37
"298",10.3599644964561,68
"299",9.90418293513358,73
"300",79.8831611173227,59
"301",78.4575266530737,65
"302",0.942990509793162,113
"303",77.9065882787108,62
"304",72.9390651918948,66
"305",63.0131852813065,59
"306",48.0910829966888,68
"307",15.663685137406,72
"308",0.821551983244717,91
"309",45.2458394225687,58
"310",49.2293328745291,47
"311",38.9587111538276,74
"312",46.4665941894054,52
"313",71.3279000716284,55
"314",5.53019263315946,63
"315",35.4783097514883,56
"316",80.2812272915617,46
"317",83.5708837024868,44
"318",23.7749404972419,62
"319",35.3986102622002,45
"320",85.6885420158505,54
"321",85.3763373801485,46
"322",29.5895455405116,65
"323",14.7048324579373,60
"324",70.3992061316967,54
"325",10.3806688217446,58
"326",3.37277729995549,80
"327",99.9404527945444,38
"328",3.48748040851206,85
"329",33.8391283759847,52
"330",91.506376164034,54
"331",61.7235269630328,52
"332",28.6285348702222,57
"333",73.7797403009608,33
"334",83.4054309176281,42
"335",31.4270780421793,66
"336",49.2566547822207,63
"337",69.7373766219243,57
"338",64.1462353989482,53
"339",64.3922914983705,47
"340",97.7853404823691,53
"341",41.4735334459692,67
"342",11.9404779979959,61
"343",52.6029660133645,59
"344",22.5073350826278,43
"345",48.6411764053628,59
"346",37.0214798487723,66
"347",98.3350180787966,49
"348",38.8319115154445,57
"349",22.9244840331376,79
"350",62.3297546291724,56
"351",13.6540197068825,65
"352",96.7469494324178,41
"353",51.5071807894856,48
"354",16.3070329232141,62
"355",62.1902295155451,49
"356",98.5954165225849,48
"357",66.8771517463028,51
"358",41.8915896909311,66
"359",32.3344993172213,65
"360",83.5255319951102,48
"361",14.3817043630406,69
"362",19.2815946880728,59
"363",89.6738682640716,51
"364",30.8119554305449,52
"365",36.3300543511286,57
"366",78.3946478739381,58
"367",19.3378679919988,62
"368",1.77658118773252,77
"369",40.6607866287231,57
"370",48.3167669270188,56
"371",42.1844950178638,58
"372",34.2808801680803,44
"373",86.6483314661309,53
"374",45.5108050955459,44
"375",53.3764873631299,61
"376",96.3843331905082,56
"377",77.4591542081907,68
"378",20.8876348566264,62
"379",30.8786832727492,58
"380",97.1342450240627,51
"381",58.4900093497708,54
"382",76.0823625372723,52
"383",37.2709394432604,63
"384",76.9193911226466,56
"385",53.76771830488,50
"386",91.3995449664071,40
"387",18.5296441894025,64
"388",28.2218417385593,53
"389",9.49624131899327,60
"390",21.0487079108134,60
"391",97.7098996285349,55
"392",29.6302175382152,50
"393",72.5983026903123,44
"394",78.568783425726,49
"395",10.5417746119201,78
"396",23.95946290344,53
"397",27.0544872386381,59
"398",10.105849406682,69
"399",11.791384126991,61
"400",99.1236555855721,55
"401",98.6054297303781,42
"402",13.7067471398041,55
"403",90.530958166346,53
"404",57.6301837572828,53
"405",39.5448859082535,64
"406",44.9802484130487,45
"407",70.650190114975,57
"408",8.25027457904071,67
"409",33.9312580181286,49
"410",68.0787551216781,52
"411",31.6949248081073,56
"412",83.1568598048761,33
"413",21.5172082651407,55
"414",49.7948936186731,72
"415",27.6049672625959,64
"416",19.2023318726569,57
"417",95.0621264055371,49
"418",32.1725537767634,51
"419",47.8456383803859,58
"420",2.79925719369203,76
"421",54.7459468012676,55
"422",64.4240220542997,47
"423",59.6263544633985,55
"424",32.1937375701964,70
"425",89.1114312456921,49
"426",62.6256947405636,52
"427",30.2904915297404,68
"428",38.8204663759097,63
"429",16.0475092474371,49
"430",86.2551897531375,41
"431",95.3101213788614,60
"432",56.3644683454186,56
"433",32.9547413391992,62
"434",99.6617218712345,41
"435",23.4819675795734,67
"436",61.2671965267509,64
"437",10.817852942273,69
"438",48.7032569944859,55
"439",9.9445823347196,81
"440",16.116576269269,54
"441",28.2992870779708,49
"442",58.3872335962951,51
"443",73.1707658851519,48
"444",16.5520911104977,52
"445",86.6467763204128,55
"446",70.8574137184769,50
"447",76.039953622967,54
"448",14.7084108553827,62
"449",35.8056963421404,60
"450",67.3332481412217,45
"451",52.3822601651773,61
"452",34.9801792763174,52
"453",24.0530701586977,60
"454",5.81917962990701,77
"455",23.6619742121547,64
"456",89.0077913179994,61
"457",81.182741606608,47
"458",74.7516322182491,37
"459",15.4911725781858,61
"460",12.4742088606581,56
"461",97.4725808482617,43
"462",43.6129996087402,55
"463",46.4016626821831,68
"464",16.529808123596,66
"465",58.4936557337642,50
"466",27.077801944688,49
"467",23.0096920393407,62
"468",69.1207831492648,49
"469",28.2852399628609,51
"470",81.0398066183552,50
"471",9.39166070893407,61
"472",82.2030071169138,43
"473",42.7428280701861,57
"474",75.5887259729207,39
"475",66.2385506555438,51
"476",44.4527396932244,54
"477",62.7146184444427,51
"478",0.0465349061414599,133
"479",21.7243514023721,66
"480",70.4872245667502,55
"481",21.5166488196701,59
"482",81.3933721277863,37
"483",30.7763874297962,53
"484",68.7742685666308,45
"485",93.2681079022586,58
"486",11.5779664833099,69
"487",12.7705687889829,62
"488",67.8223857423291,56
"489",42.894859588705,40
"490",83.4400977939367,41
"491",97.1438066801056,46
"492",7.04889777116477,61
"493",45.978519320488,45
"494",70.158511842601,53
"495",8.69401679374278,62
"496",99.2944016121328,64
"497",25.3098994027823,58
"498",4.95384356472641,69
"499",68.6324946815148,47
"500",78.6927352659404,47
"501",35.3606075979769,71
"502",36.6441444959491,65
"503",28.7100130692124,64
"504",7.99729123245925,63
"505",36.5454269573092,56
"506",17.8013814613223,58
"507",53.6053720628843,51
"508",50.3948712022975,58
"509",94.5035103475675,50
"510",34.1321283951402,60
"511",46.4713774155825,47
"512",8.25311816297472,62
"513",86.0106846084818,45
"514",39.5660639973357,69
"515",73.5899350373074,51
"516",17.1743405982852,49
"517",45.4761631321162,52
"518",77.0204759435728,45
"519",6.26499983482063,73
"520",81.5081495093182,46
"521",30.1142524462193,56
"522",36.4671027986333,52
"523",31.2112791929394,66
"524",3.73699648771435,86
"525",51.880492339842,56
"526",67.9013415705413,46
"527",90.3233560267836,60
"528",2.55266984459013,80
"529",98.9078270737082,48
"530",30.2887624595314,65
"531",93.9138400601223,53
"532",68.7607581727207,54
"533",44.7036994853988,55
"534",81.6478138789535,55
"535",3.94991978537291,68
"536",73.9031685516238,47
"537",34.8719493718818,51
"538",82.9250823473558,56
"539",53.5541391698644,44
"540",27.4545363616198,69
"541",80.0948211923242,44
"542",9.1644694795832,59
"543",83.2107774214819,49
"544",27.6855072472245,64
"545",75.3110099583864,47
"546",96.4152570115402,39
"547",8.14665600191802,61
"548",85.4364746483043,55
"549",80.2238217089325,60
"550",38.5173604590818,51
"551",32.7597399009392,62
"552",20.4938702983782,70
"553",56.938266265206,47
"554",88.8055190443993,46
"555",52.9714091448113,38
"556",58.695865678601,36
"557",66.5735142538324,68
"558",52.9892458580434,55
"559",50.9842899395153,48
"560",1.61604809109122,63
"561",4.77099849376827,85
"562",92.9350682534277,45
"563",76.9285538699478,61
"564",20.1080616097897,63
"565",65.0261500384659,63
"566",65.3766682371497,49
"567",39.5253761438653,60
"568",81.2304828548804,59
"569",54.7023417660967,46
"570",88.5132651543245,41
"571",55.3313987562433,56
"572",90.6048111617565,52
"573",58.7461367016658,50
"574",42.3463650979102,55
"575",94.9585322989151,57
"576",70.9037903463468,57
"577",41.330540808849,53
"578",1.83640837203711,69
"579",56.6734082764015,57
"580",49.0063453093171,61
"581",87.867402122356,46
"582",81.2852687900886,36
"583",85.4099977528676,39
"584",36.7895947769284,63
"585",87.3949912842363,43
"586",15.1338171446696,81
"587",28.181166970171,53
"588",66.6705157840624,46
"589",97.7383576799184,44
"590",58.2739736652002,40
"591",52.6590079534799,42
"592",6.07822248712182,68
"593",96.9038863666356,50
"594",12.0237128576264,57
"595",8.83633010089397,61
"596",88.0764114903286,46
"597",50.8370629744604,48
"598",33.7494997307658,61
"599",89.4334625452757,46
"600",3.19716280791909,81
"601",23.7229697406292,70
"602",68.6490351101384,55
"603",22.5818423321471,68
"604",31.8494588136673,62
"605",17.3983816755936,65
"606",80.1429583691061,54
"607",14.628205797635,73
"608",82.2717391652986,44
"609",33.0997828627005,52
"610",37.4169387854636,55
"611",62.9745423793793,53
"612",9.66337430290878,73
"613",2.19937153160572,87
"614",99.3044780334458,48
"615",58.3938845666125,43
"616",78.1823065131903,59
"617",89.1896122600883,54
"618",75.4865453578532,62
"619",97.9203730123118,50
"620",4.41470679361373,83
"621",90.340088470839,57
"622",86.5500814048573,55
"623",77.5407591369003,54
"624",37.6816416857764,54
"625",4.2108048684895,67
"626",36.4411081653088,57
"627",27.3751269793138,66
"628",85.046748071909,50
"629",36.2401712452993,56
"630",30.4477790603414,54
"631",75.9135339409113,50
"632",84.4834624323994,58
"633",45.792156108655,51
"634",72.963166446425,51
"635",10.4078636039048,64
"636",21.9983177725226,83
"637",95.3951247734949,55
"638",75.2037541242316,64
"639",81.8955383263528,51
"640",41.7777101742104,67
"641",59.3838493106887,54
"642",79.8823557794094,52
"643",88.8408650411293,53
"644",38.5191593319178,49
"645",9.03220842592418,73
"646",62.5743637094274,49
"647",74.5636217296124,49
"648",8.5378457326442,59
"649",30.0517611205578,61
"650",61.4562157308683,58
"651",75.2932057948783,43
"652",91.705713304691,55
"653",47.5750505691394,56
"654",56.7119466140866,65
"655",73.6620346084237,44
"656",85.7447424437851,56
"657",90.9146504476666,45
"658",5.63822253607213,57
"659",50.2908304100856,49
"660",35.0544773042202,47
"661",84.5556122949347,53
"662",80.6435163831338,47
"663",11.733122728765,57
"664",71.2686554994434,76
"665",23.5268858028576,61
"666",7.49567511957139,76
"667",93.5646147234365,59
"668",15.7167825149372,57
"669",64.7057350026444,57
"670",17.3517746152356,65
"671",2.00740091968328,76
"672",52.1313846344128,52
"673",8.62778932787478,68
"674",28.3002346055582,49
"675",42.0434901025146,62
"676",58.7278124177828,43
"677",80.6694429600611,59
"678",20.1995208859444,59
"679",45.9424671716988,52
"680",44.8143113870174,51
"681",73.3747758204117,63
"682",71.4754810556769,68
"683",83.1221978878602,48
"684",88.6566120898351,54
"685",95.2644573990256,44
"686",55.0616721855476,70
"687",52.2335766116157,58
"688",17.0698255300522,64
"689",47.9271559976041,65
"690",25.3820796497166,67
"691",3.97806370165199,73
"692",63.4800509782508,53
"693",53.9560914039612,51
"694",14.0103549929336,57
"695",28.3711776835844,59
"696",58.3030595211312,44
"697",16.5025892201811,71
"698",9.63011106941849,73
"699",42.8613091353327,46
"700",35.5761565733701,62
"701",84.4933539861813,50
"702",26.0132473660633,58
"703",2.3144492181018,86
"704",86.2399539677426,58
"705",33.4587961202487,84
"706",63.1788871716708,57
"707",54.6426258748397,44
"708",37.6444493187591,55
"709",18.5873015085235,72
"710",42.8940591169521,54
"711",63.0773598561063,49
"712",52.0842351252213,57
"713",65.9621337195858,56
"714",72.9360931320116,56
"715",48.6822873353958,40
"716",38.4456615662202,54
"717",0.683350884355605,101
"718",0.368422758765519,91
"719",99.4936440140009,54
"720",10.7886880170554,82
"721",41.866915835999,57
"722",71.7884546611458,35
"723",74.2539132246748,43
"724",87.1998823713511,50
"725",60.7867961050943,51
"726",75.6203351309523,47
"727",84.7241298062727,52
"728",61.2779648974538,42
"729",79.3224167777225,48
"730",2.28546834550798,95
"731",41.6914549656212,53
"732",87.4882387463003,60
"733",64.7347015561536,40
"734",92.4478986766189,54
"735",17.2225096030161,60
"736",31.5812789136544,48
"737",80.4256279254332,46
"738",98.8963411189616,52
"739",32.2385551873595,61
"740",0.119162839837372,119
"741",99.2170619312674,56
"742",14.8352391785011,68
"743",4.93642971850932,71
"744",59.7353482618928,61
"745",32.1328443475068,59
"746",52.7929000323638,59
"747",79.5422020368278,47
"748",6.89325968269259,64
"749",69.502069731243,58
"750",94.8631507344544,49
"751",27.7769317384809,56
"752",24.9406585237011,53
"753",15.9435480134562,66
"754",7.16300560161471,72
"755",55.7437583105639,34
"756",48.983705160208,45
"757",49.4292361894622,59
"758",88.8371585169807,47
"759",3.67043598089367,90
"760",20.3743813559413,64
"761",51.3781139161438,56
"762",23.6339889001101,70
"763",57.5435669859871,41
"764",48.2257911469787,46
"765",56.9352688733488,46
"766",14.4152315100655,68
"767",14.5708762574941,63
"768",41.2283112993464,69
"769",68.30102824606,56
"770",65.3427820419893,59
"771",91.5986333042383,60
"772",81.3113132491708,48
"773",67.589000123553,51
"774",80.7499109301716,48
"775",12.8064419608563,70
"776",25.0778533983976,62
"777",33.1546991597861,50
"778",40.7269289949909,50
"779",63.53675769642,57
"780",80.8612044900656,54
"781",25.8801201358438,57
"782",81.9467139896005,42
"783",1.54776689596474,86
"784",65.4400766594335,46
"785",81.1719584278762,59
"786",46.1368926800787,43
"787",20.3417101642117,59
"788",1.87682171817869,101
"789",28.3132697222754,52
"790",91.5272625628859,37
"791",93.3696520514786,40
"792",54.2531613726169,59
"793",21.9422545982525,63
"794",48.9427804015577,63
"795",80.1148736150935,46
"796",40.763065777719,53
"797",10.3711566887796,66
"798",28.056517476216,75
"799",36.1466220580041,64
"800",25.9244841057807,65
"801",47.068183356896,46
"802",36.5845473250374,68
"803",12.1272054268047,61
"804",4.6993680531159,75
"805",26.2796304188669,65
"806",96.8641167972237,57
"807",48.8495482364669,62
"808",47.7822029730305,53
"809",74.8792881146073,46
"810",66.7640231316909,55
"811",4.94155967608094,76
"812",69.5105244405568,52
"813",36.3261566730216,64
"814",88.4133607381955,54
"815",77.5297229643911,62
"816",13.9203641330823,62
"817",29.5009271241724,46
"818",12.608278542757,72
"819",58.990162378177,65
"820",56.1675608856604,66
"821",68.8721120124683,51
"822",31.1270809033886,51
"823",60.5586841469631,52
"824",99.1034318925813,47
"825",74.3204915197566,70
"826",7.58571303449571,66
"827",45.1168906409293,61
"828",5.35369345452636,64
"829",33.955551404506,47
"830",73.395214881748,56
"831",0.410694046877325,124
"832",77.1909482311457,44
"833",46.2975211208686,55
"834",72.0840350026265,50
"835",66.6505717206746,51
"836",57.2073720628396,60
"837",70.3812950057909,49
"838",65.722106047906,54
"839",28.9352145045996,64
"840",9.72394556738436,75
"841",96.2421321077272,52
"842",73.6334029119462,51
"843",61.2723468570039,63
"844",11.9928880827501,66
"845",55.0259046489373,65
"846",26.2756277807057,58
"847",89.8360831197351,55
"848",0.917994580231607,76
"849",23.6234935931861,52
"850",13.0044595338404,58
"851",32.6233146712184,58
"852",72.639888827689,44
"853",99.1745235398412,41
"854",71.5133527759463,55
"855",50.4439810989425,69
"856",43.6047671828419,67
"857",94.8825250612572,51
"858",12.0181487640366,61
"859",7.51451766118407,69
"860",88.9021492796019,54
"861",42.4452095059678,51
"862",4.23606787808239,78
"863",64.7442143643275,47
"864",46.8619162449613,53
"865",61.7926123319194,53
"866",27.0815432537347,69
"867",15.7295286655426,57
"868",11.4254270214587,56
"869",50.7682863157243,42
"870",54.8032287508249,61
"871",14.0646189451218,58
"872",16.976905008778,62
"873",76.1985323159024,48
"874",52.7394940610975,52
"875",86.0989357577637,41
"876",67.355498787947,52
"877",1.30410296842456,78
"878",69.3198901368305,47
"879",89.171373215504,67
"880",63.185017532669,37
"881",10.7294654939324,62
"882",92.1065203845501,42
"883",67.5362381152809,57
"884",14.8593712598085,67
"885",74.5341842295602,61
"886",94.2598861875013,55
"887",42.0783375622705,56
"888",29.7723078168929,52
"889",25.9426670148969,64
"890",22.2881316905841,56
"891",56.5654343459755,56
"892",75.6650132825598,54
"893",66.9603545917198,40
"894",54.6522794291377,61
"895",81.1463657766581,63
"896",75.9166802046821,58
"897",2.00684661976993,92
"898",38.0903700133786,63
"899",5.08801136165857,76
"900",79.7902937280014,47
"901",92.3699213191867,52
"902",54.2598370462656,51
"903",85.2364600170404,57
"904",58.3562863292173,61
"905",66.8323643505573,53
"906",51.1314596515149,50
"907",76.2750589288771,62
"908",90.336228790693,58
"909",82.0474512176588,53
"910",7.1431849617511,75
"911",0.389634305611253,76
"912",5.21986158564687,86
"913",86.6560179740191,48
"914",57.6245168922469,53
"915",31.3842572038993,52
"916",95.9465783787891,41
"917",59.1193757019937,49
"918",53.1409335788339,51
"919",38.3936671540141,52
"920",31.9553229492158,50
"921",80.8386255288497,51
"922",4.19194984715432,65
"923",36.3742694724351,69
"924",85.6596966972575,61
"925",69.7946578497067,60
"926",68.4486472979188,48
"927",34.801505273208,47
"928",55.4681829409674,61
"929",13.7243617558852,61
"930",78.4931556321681,48
"931",88.6862571584061,61
"932",20.409588329494,66
"933",77.0622961455956,46
"934",59.6362960757688,59
"935",95.7669742405415,58
"936",15.8688397612423,57
"937",52.5974274147302,40
"938",87.3151367530227,50
"939",86.9706070283428,45
"940",2.36886432394385,65
"941",97.5889693479985,50
"942",49.0224198205397,45
"943",38.9170323032886,64
"944",41.7554959887639,59
"945",9.29258204996586,80
"946",16.1809210199863,58
"947",40.5416495166719,54
"948",34.1814444167539,62
"949",41.5257453219965,62
"950",30.4052469087765,56
"951",56.0280537465587,43
"952",15.5874150572345,59
"953",95.657976414077,53
"954",4.39666253514588,75
"955",37.2157742734998,55
"956",96.2615341413766,58
"957",64.5427515730262,52
"958",6.12626143265516,70
"959",40.9945928491652,59
"960",42.5905134063214,58
"961",50.8158084703609,67
"962",44.9599910760298,65
"963",62.3261383501813,60
"964",13.9977931044996,66
"965",90.7946400810033,46
"966",56.9443274755031,44
"967",54.828057391569,47
"968",11.6827622521669,69
"969",76.2028332334012,48
"970",47.8369446704164,64
"971",78.196891467087,53
"972",4.60265486035496,73
"973",81.9844667799771,45
"974",26.9408447435126,35
"975",28.2850414514542,57
"976",64.3221559468657,48
"977",94.8118837783113,49
"978",0.699845445342362,107
"979",35.1617672014982,64
"980",41.9045724906027,65
"981",45.7876797067001,47
"982",71.1692579323426,53
"983",91.9848057674244,44
"984",62.7110700588673,54
"985",90.2181778335944,48
"986",75.7329159183428,54
"987",13.7858365662396,58
"988",15.3254878008738,63
"989",19.1312186885625,63
"990",43.3185140602291,57
"991",8.72193018440157,64
"992",22.3780001047999,57
"993",57.2148679522797,61
"994",40.0169178377837,53
"995",56.5465380670503,54
"996",82.9623878700659,62
"997",64.211381948553,42
"998",39.1498751705512,66
"999",70.9579854737967,51
"1000",10.8824073104188,58
